utc_timestamp,GB_GBN_solar_profile,GB_GBN_wind_profile,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_profile
2018-07-09T18:00:00Z,0.1448,0.1663,0.1896,0.1514
2018-07-09T19:00:00Z,0.043,0.142,0.1642,0.1278
2018-07-09T20:00:00Z,0.0021,0.1312,0.1633,0.1109
2018-07-09T21:00:00Z,0.0002,0.1129,0.1335,0.0999
2018-07-09T22:00:00Z,0.0,0.1086,0.146,0.0847
2018-07-09T23:00:00Z,0.0,0.1164,0.1751,0.0792
2018-07-10T00:00:00Z,0.0,0.0752,0.0904,0.0655
2018-07-10T01:00:00Z,0.0,0.1127,0.1626,0.0809
2018-07-10T02:00:00Z,0.0,0.124,0.195,0.0789
2018-07-10T03:00:00Z,0.0,0.1262,0.2039,0.0769
2018-07-10T04:00:00Z,0.0106,0.1304,0.2216,0.0724
2018-07-10T05:00:00Z,0.0688,0.1334,0.2299,0.072
2018-07-10T06:00:00Z,0.1803,0.1466,0.2547,0.0779
2018-07-10T07:00:00Z,0.277,0.145,0.2438,0.0822
2018-07-10T08:00:00Z,0.4564,0.1359,0.221,0.0818
2018-07-10T09:00:00Z,0.5958,0.1236,0.1982,0.0762
2018-07-10T10:00:00Z,0.732,0.1212,0.1925,0.0758
2018-07-10T11:00:00Z,0.8292,0.1222,0.1896,0.0794
2018-07-10T12:00:00Z,0.8738,0.1207,0.18,0.083
2018-07-10T13:00:00Z,0.8137,0.1277,0.2011,0.0809
2018-07-10T14:00:00Z,0.7961,0.1355,0.2154,0.0846
2018-07-10T15:00:00Z,0.6556,0.1421,0.2296,0.0865
2018-07-10T16:00:00Z,0.4827,0.1426,0.2354,0.0835
2018-07-10T17:00:00Z,0.297,0.143,0.2366,0.0834
2018-07-10T18:00:00Z,0.1457,0.1347,0.2472,0.0632
2018-07-10T19:00:00Z,0.0383,0.1416,0.2343,0.0827
2018-07-10T20:00:00Z,0.0283,0.1401,0.2378,0.0779
2018-07-10T21:00:00Z,0.0004,0.1242,0.2063,0.0718
2018-07-10T22:00:00Z,0.0,0.1244,0.2142,0.0673
2018-07-10T23:00:00Z,0.0,0.1245,0.214,0.0676
2018-07-11T00:00:00Z,0.0,0.1182,0.2026,0.0644
2018-07-11T01:00:00Z,0.0001,0.1094,0.1959,0.0543
2018-07-11T02:00:00Z,0.0002,0.1006,0.1805,0.0498
2018-07-11T03:00:00Z,0.0,0.0952,0.163,0.052
2018-07-11T04:00:00Z,0.0088,0.091,0.1563,0.0495
2018-07-11T05:00:00Z,0.0604,0.0848,0.1442,0.047
2018-07-11T06:00:00Z,0.1466,0.0799,0.1334,0.0459
2018-07-11T07:00:00Z,0.2352,0.073,0.1116,0.0483
2018-07-11T08:00:00Z,0.4246,0.0704,0.1018,0.0504
2018-07-11T09:00:00Z,0.5854,0.0673,0.0995,0.0468
2018-07-11T10:00:00Z,0.7155,0.0649,0.0955,0.0455
2018-07-11T11:00:00Z,0.7522,0.0617,0.087,0.0457
2018-07-11T12:00:00Z,0.7368,0.0569,0.0677,0.05
2018-07-11T13:00:00Z,0.7084,0.0572,0.0644,0.0526
2018-07-11T14:00:00Z,0.6013,0.0634,0.0675,0.0608
2018-07-11T15:00:00Z,0.4968,0.0696,0.0763,0.0654
2018-07-11T16:00:00Z,0.3636,0.0723,0.0772,0.0691
2018-07-11T17:00:00Z,0.2248,0.0698,0.07,0.0696
2018-07-11T18:00:00Z,0.1107,0.0719,0.0827,0.065
2018-07-11T19:00:00Z,0.0269,0.0792,0.0955,0.0688
2018-07-11T20:00:00Z,0.0012,0.076,0.0932,0.065
2018-07-11T21:00:00Z,0.0001,0.0668,0.0804,0.0582
2018-07-11T22:00:00Z,0.0,0.0654,0.0809,0.0555
2018-07-11T23:00:00Z,0.0,0.0617,0.0744,0.0535
2018-07-12T00:00:00Z,0.0,0.0582,0.0703,0.0505
2018-07-12T01:00:00Z,0.0,0.054,0.0653,0.0468
2018-07-12T02:00:00Z,0.0,0.0548,0.0652,0.0482
2018-07-12T03:00:00Z,0.0001,0.0529,0.0658,0.0446
2018-07-12T04:00:00Z,0.0048,0.0533,0.0676,0.0441
2018-07-12T05:00:00Z,0.0418,0.05,0.0641,0.0411
2018-07-12T06:00:00Z,0.108,0.0504,0.0658,0.0406
2018-07-12T07:00:00Z,0.1836,0.0528,0.0662,0.0445
2018-07-12T08:00:00Z,0.2921,0.048,0.056,0.0431
2018-07-12T09:00:00Z,0.421,0.0445,0.0472,0.0428
2018-07-12T10:00:00Z,0.5914,0.0418,0.0408,0.0425
2018-07-12T11:00:00Z,0.6819,0.0382,0.033,0.0416
2018-07-12T12:00:00Z,0.7375,0.038,0.03,0.0432
2018-07-12T13:00:00Z,0.7402,0.0382,0.0284,0.0444
2018-07-12T14:00:00Z,0.6238,0.0398,0.0286,0.0469
2018-07-12T15:00:00Z,0.5078,0.0413,0.0302,0.0484
2018-07-12T16:00:00Z,0.3752,0.0415,0.0308,0.0483
2018-07-12T17:00:00Z,0.2402,0.0488,0.045,0.0512
2018-07-12T18:00:00Z,0.1123,0.0475,0.0458,0.0486
2018-07-12T19:00:00Z,0.0307,0.0466,0.0475,0.046
2018-07-12T20:00:00Z,0.0012,0.0487,0.0528,0.0461
2018-07-12T21:00:00Z,0.0004,0.0478,0.052,0.0451
2018-07-12T22:00:00Z,0.0,0.0467,0.0563,0.0406
2018-07-12T23:00:00Z,0.0,0.0406,0.0518,0.0334
2018-07-13T00:00:00Z,0.0,0.0324,0.0401,0.0276
2018-07-13T01:00:00Z,0.0002,0.0274,0.0326,0.0241
2018-07-13T02:00:00Z,0.0001,0.0221,0.0229,0.0216
2018-07-13T03:00:00Z,0.0001,0.0192,0.0182,0.0198
2018-07-13T04:00:00Z,0.0064,0.0204,0.021,0.02
2018-07-13T05:00:00Z,0.0488,0.0212,0.0251,0.0188
2018-07-13T06:00:00Z,0.1252,0.0222,0.0258,0.0199
2018-07-13T07:00:00Z,0.2054,0.0226,0.0251,0.0212
2018-07-13T08:00:00Z,0.3605,0.0228,0.0224,0.0229
2018-07-13T09:00:00Z,0.5182,0.0239,0.0207,0.026
2018-07-13T10:00:00Z,0.6672,0.0286,0.0214,0.0332
2018-07-13T11:00:00Z,0.7338,0.0328,0.0168,0.043
2018-07-13T12:00:00Z,0.7558,0.0383,0.0171,0.0519
2018-07-13T13:00:00Z,0.762,0.0402,0.0178,0.0543
2018-07-13T14:00:00Z,0.625,0.0434,0.0204,0.0581
2018-07-13T15:00:00Z,0.4864,0.0465,0.0229,0.0616
2018-07-13T16:00:00Z,0.3562,0.048,0.0294,0.0597
2018-07-13T17:00:00Z,0.2292,0.0494,0.0341,0.059
2018-07-13T18:00:00Z,0.1163,0.0534,0.0418,0.0608
2018-07-13T19:00:00Z,0.0351,0.0524,0.042,0.0589
2018-07-13T20:00:00Z,0.0017,0.0522,0.0485,0.0546
2018-07-13T21:00:00Z,0.0002,0.0511,0.0451,0.055
2018-07-13T22:00:00Z,0.0,0.0484,0.0408,0.0532
2018-07-13T23:00:00Z,0.0,0.0451,0.0366,0.0506
2018-07-14T00:00:00Z,0.0,0.045,0.0368,0.0501
2018-07-14T01:00:00Z,0.0004,0.0492,0.0406,0.0548
2018-07-14T02:00:00Z,0.0,0.0526,0.0412,0.06
2018-07-14T03:00:00Z,0.0001,0.0572,0.0375,0.0698
2018-07-14T04:00:00Z,0.0119,0.0617,0.0314,0.0809
2018-07-14T05:00:00Z,0.0896,0.0639,0.0274,0.0872
2018-07-14T06:00:00Z,0.2261,0.0709,0.028,0.0982
2018-07-14T07:00:00Z,0.3419,0.081,0.0307,0.1131
2018-07-14T08:00:00Z,0.5914,0.0982,0.0268,0.1437
2018-07-14T09:00:00Z,0.7552,0.1174,0.029,0.1738
2018-07-14T10:00:00Z,0.8524,0.1324,0.0403,0.1909
2018-07-14T11:00:00Z,0.9044,0.1484,0.0492,0.2114
2018-07-14T12:00:00Z,0.922,0.1649,0.0586,0.2325
2018-07-14T13:00:00Z,0.894,0.1751,0.0674,0.2436
2018-07-14T14:00:00Z,0.7815,0.1854,0.0723,0.2575
2018-07-14T15:00:00Z,0.6507,0.1908,0.0859,0.2574
2018-07-14T16:00:00Z,0.4912,0.1968,0.0966,0.2604
2018-07-14T17:00:00Z,0.314,0.1889,0.1018,0.2442
2018-07-14T18:00:00Z,0.1607,0.177,0.1183,0.2144
2018-07-14T19:00:00Z,0.0466,0.1738,0.1346,0.1986
2018-07-14T20:00:00Z,0.031,0.172,0.1438,0.19
2018-07-14T21:00:00Z,0.0004,0.1632,0.1385,0.1789
2018-07-14T22:00:00Z,0.0,0.164,0.1496,0.1733
2018-07-14T23:00:00Z,0.0,0.1654,0.1663,0.1648
2018-07-15T00:00:00Z,0.0,0.1678,0.1794,0.1604
2018-07-15T01:00:00Z,0.0001,0.1645,0.1786,0.1555
2018-07-15T02:00:00Z,0.0,0.1465,0.1521,0.143
2018-07-15T03:00:00Z,0.0001,0.141,0.1505,0.1348
2018-07-15T04:00:00Z,0.0126,0.1345,0.1392,0.1314
2018-07-15T05:00:00Z,0.092,0.1256,0.1208,0.1286
2018-07-15T06:00:00Z,0.2284,0.1172,0.1077,0.1232
2018-07-15T07:00:00Z,0.38,0.1168,0.0928,0.132
2018-07-15T08:00:00Z,0.5795,0.1193,0.092,0.1366
2018-07-15T09:00:00Z,0.7585,0.1174,0.0845,0.1383
2018-07-15T10:00:00Z,0.897,0.1081,0.0655,0.1352
2018-07-15T11:00:00Z,0.9783,0.1138,0.0616,0.1472
2018-07-15T12:00:00Z,0.9936,0.1214,0.0632,0.1584
2018-07-15T13:00:00Z,0.9504,0.1276,0.0628,0.1689
2018-07-15T14:00:00Z,0.8298,0.1361,0.0849,0.1686
2018-07-15T15:00:00Z,0.6784,0.1554,0.1286,0.1724
2018-07-15T16:00:00Z,0.4952,0.1713,0.1541,0.182
2018-07-15T17:00:00Z,0.3139,0.1752,0.17,0.1785
2018-07-15T18:00:00Z,0.1532,0.1846,0.1948,0.1781
2018-07-15T19:00:00Z,0.0386,0.174,0.1859,0.1664
2018-07-15T20:00:00Z,0.03,0.169,0.1844,0.1593
2018-07-15T21:00:00Z,0.0004,0.1561,0.1595,0.1539
2018-07-15T22:00:00Z,0.0,0.145,0.1405,0.1478
2018-07-15T23:00:00Z,0.0,0.1321,0.1173,0.1415
2018-07-16T00:00:00Z,0.0,0.1316,0.1257,0.1355
2018-07-16T01:00:00Z,0.0,0.1285,0.1259,0.1302
2018-07-16T02:00:00Z,0.0001,0.1206,0.1046,0.1308
2018-07-16T03:00:00Z,0.0,0.1044,0.0711,0.1256
2018-07-16T04:00:00Z,0.0096,0.084,0.0346,0.1156
2018-07-16T05:00:00Z,0.0692,0.0675,0.0265,0.0935
2018-07-16T06:00:00Z,0.1704,0.058,0.0226,0.0806
2018-07-16T07:00:00Z,0.2856,0.057,0.0233,0.0785
2018-07-16T08:00:00Z,0.4268,0.0498,0.0174,0.0704
2018-07-16T09:00:00Z,0.5386,0.0462,0.0132,0.0673
2018-07-16T10:00:00Z,0.6095,0.0532,0.0128,0.0788
2018-07-16T11:00:00Z,0.6754,0.0591,0.013,0.0884
2018-07-16T12:00:00Z,0.6864,0.0675,0.0173,0.0994
2018-07-16T13:00:00Z,0.6538,0.0736,0.0242,0.105
2018-07-16T14:00:00Z,0.5429,0.0746,0.0302,0.103
2018-07-16T15:00:00Z,0.4586,0.0852,0.0466,0.1096
2018-07-16T16:00:00Z,0.3713,0.0907,0.0587,0.111
2018-07-16T17:00:00Z,0.2363,0.098,0.0854,0.106
2018-07-16T18:00:00Z,0.1155,0.0969,0.0886,0.1022
2018-07-16T19:00:00Z,0.0314,0.0943,0.1026,0.0891
2018-07-16T20:00:00Z,0.0013,0.0938,0.1191,0.0777
2018-07-16T21:00:00Z,0.0006,0.1023,0.1453,0.075
2018-07-16T22:00:00Z,0.0,0.1011,0.1443,0.0736
2018-07-16T23:00:00Z,0.0,0.0974,0.1325,0.075
2018-07-17T00:00:00Z,0.0,0.0786,0.0992,0.0656
2018-07-17T01:00:00Z,0.0001,0.0887,0.1165,0.071
2018-07-17T02:00:00Z,0.0,0.0962,0.1264,0.0769
2018-07-17T03:00:00Z,0.0001,0.0995,0.1392,0.0742
2018-07-17T04:00:00Z,0.008,0.108,0.1604,0.0746
2018-07-17T05:00:00Z,0.0746,0.1169,0.1829,0.0749
2018-07-17T06:00:00Z,0.1808,0.1044,0.1533,0.0733
2018-07-17T07:00:00Z,0.2964,0.0916,0.1214,0.0726
2018-07-17T08:00:00Z,0.4726,0.0974,0.1281,0.0779
2018-07-17T09:00:00Z,0.5502,0.0934,0.117,0.0785
2018-07-17T10:00:00Z,0.5509,0.0837,0.0802,0.0859
2018-07-17T11:00:00Z,0.5252,0.0798,0.0586,0.0934
2018-07-17T12:00:00Z,0.5257,0.0825,0.0549,0.1
2018-07-17T13:00:00Z,0.5778,0.0844,0.0508,0.1057
2018-07-17T14:00:00Z,0.4812,0.0962,0.0584,0.1204
2018-07-17T15:00:00Z,0.4122,0.1004,0.0684,0.1207
2018-07-17T16:00:00Z,0.3267,0.107,0.0812,0.1235
2018-07-17T17:00:00Z,0.2248,0.1083,0.0981,0.1146
2018-07-17T18:00:00Z,0.1118,0.094,0.0807,0.1024
2018-07-17T19:00:00Z,0.0294,0.081,0.077,0.0836
2018-07-17T20:00:00Z,0.0008,0.0721,0.0831,0.065
2018-07-17T21:00:00Z,0.0002,0.0734,0.0845,0.0662
2018-07-17T22:00:00Z,0.0,0.0691,0.0774,0.0638
2018-07-17T23:00:00Z,0.0,0.067,0.0692,0.0658
2018-07-18T00:00:00Z,0.0,0.062,0.0611,0.0626
2018-07-18T01:00:00Z,0.0001,0.0411,0.0312,0.0474
2018-07-18T02:00:00Z,0.0,0.053,0.0485,0.0557
2018-07-18T03:00:00Z,0.0001,0.0466,0.0366,0.053
2018-07-18T04:00:00Z,0.0064,0.0472,0.0419,0.0506
2018-07-18T05:00:00Z,0.0582,0.045,0.0455,0.0446
2018-07-18T06:00:00Z,0.1661,0.04,0.0426,0.0384
2018-07-18T07:00:00Z,0.295,0.0179,0.0025,0.0277
2018-07-18T08:00:00Z,0.4428,0.0345,0.0332,0.0354
2018-07-18T09:00:00Z,0.5514,0.0352,0.0317,0.0374
2018-07-18T10:00:00Z,0.5716,0.0358,0.0306,0.039
2018-07-18T11:00:00Z,0.5692,0.0329,0.0162,0.0434
2018-07-18T12:00:00Z,0.5716,0.0358,0.0172,0.0478
2018-07-18T13:00:00Z,0.6035,0.0397,0.0264,0.0482
2018-07-18T14:00:00Z,0.5124,0.0432,0.0314,0.0507
2018-07-18T15:00:00Z,0.403,0.0451,0.0367,0.0504
2018-07-18T16:00:00Z,0.2998,0.0444,0.0377,0.0485
2018-07-18T17:00:00Z,0.1997,0.045,0.0436,0.0458
2018-07-18T18:00:00Z,0.0994,0.0445,0.0496,0.0412
2018-07-18T19:00:00Z,0.0264,0.0426,0.0515,0.037
2018-07-18T20:00:00Z,0.0008,0.0374,0.0418,0.0346
2018-07-18T21:00:00Z,0.0,0.0355,0.0398,0.0328
2018-07-18T22:00:00Z,0.0,0.0329,0.0349,0.0316
2018-07-18T23:00:00Z,0.0,0.0336,0.0352,0.0326
2018-07-19T00:00:00Z,0.0,0.0353,0.0399,0.0322
2018-07-19T01:00:00Z,0.0001,0.0318,0.0356,0.0294
2018-07-19T02:00:00Z,0.0,0.03,0.0342,0.0274
2018-07-19T03:00:00Z,0.0001,0.0276,0.0303,0.026
2018-07-19T04:00:00Z,0.0085,0.0281,0.0283,0.028
2018-07-19T05:00:00Z,0.0728,0.0282,0.03,0.0269
2018-07-19T06:00:00Z,0.1771,0.0206,0.0165,0.0232
2018-07-19T07:00:00Z,0.3091,0.0273,0.0278,0.027
2018-07-19T08:00:00Z,0.5105,0.0308,0.0266,0.0336
2018-07-19T09:00:00Z,0.6839,0.0378,0.0255,0.0457
2018-07-19T10:00:00Z,0.7944,0.0475,0.0275,0.0602
2018-07-19T11:00:00Z,0.8488,0.0563,0.0332,0.071
2018-07-19T12:00:00Z,0.8402,0.0713,0.0489,0.0856
2018-07-19T13:00:00Z,0.7821,0.0792,0.0588,0.0923
2018-07-19T14:00:00Z,0.7679,0.0979,0.0844,0.1066
2018-07-19T15:00:00Z,0.5966,0.109,0.0928,0.1192
2018-07-19T16:00:00Z,0.4366,0.111,0.098,0.1194
2018-07-19T17:00:00Z,0.276,0.1107,0.0975,0.1191
2018-07-19T18:00:00Z,0.1391,0.1002,0.0896,0.107
2018-07-19T19:00:00Z,0.0348,0.0965,0.0905,0.1002
2018-07-19T20:00:00Z,0.0009,0.0919,0.0884,0.0942
2018-07-19T21:00:00Z,0.0002,0.0839,0.0743,0.0899
2018-07-19T22:00:00Z,0.0,0.0794,0.0673,0.0871
2018-07-19T23:00:00Z,0.0,0.0748,0.0593,0.0846
2018-07-20T00:00:00Z,0.0,0.0748,0.0571,0.086
2018-07-20T01:00:00Z,0.0002,0.0704,0.0485,0.0844
2018-07-20T02:00:00Z,0.0,0.0623,0.0405,0.0762
2018-07-20T03:00:00Z,0.0002,0.0613,0.0332,0.0792
2018-07-20T04:00:00Z,0.0069,0.0613,0.028,0.0825
2018-07-20T05:00:00Z,0.0636,0.0618,0.035,0.0788
2018-07-20T06:00:00Z,0.1686,0.0675,0.0399,0.085
2018-07-20T07:00:00Z,0.2688,0.0784,0.0368,0.105
2018-07-20T08:00:00Z,0.4262,0.0754,0.0272,0.1062
2018-07-20T09:00:00Z,0.5172,0.0718,0.0278,0.0998
2018-07-20T10:00:00Z,0.6198,0.0706,0.029,0.0971
2018-07-20T11:00:00Z,0.6296,0.0688,0.0394,0.0875
2018-07-20T12:00:00Z,0.6027,0.0754,0.0526,0.09
2018-07-20T13:00:00Z,0.5158,0.0764,0.0626,0.0851
2018-07-20T14:00:00Z,0.4232,0.0815,0.0833,0.0804
2018-07-20T15:00:00Z,0.337,0.0862,0.0974,0.0792
2018-07-20T16:00:00Z,0.2192,0.0804,0.0943,0.0715
2018-07-20T17:00:00Z,0.1304,0.0714,0.0909,0.059
2018-07-20T18:00:00Z,0.0645,0.0648,0.0846,0.0522
2018-07-20T19:00:00Z,0.0146,0.056,0.0746,0.0442
2018-07-20T20:00:00Z,0.0005,0.0492,0.0734,0.034
2018-07-20T21:00:00Z,0.0002,0.0406,0.0571,0.03
2018-07-20T22:00:00Z,0.0,0.0344,0.0426,0.0292
2018-07-20T23:00:00Z,0.0,0.0262,0.0244,0.0274
2018-07-21T00:00:00Z,0.0,0.0232,0.0176,0.0268
2018-07-21T01:00:00Z,0.0,0.0215,0.015,0.0256
2018-07-21T02:00:00Z,0.0,0.0206,0.0141,0.0246
2018-07-21T03:00:00Z,0.0,0.0216,0.0178,0.024
2018-07-21T04:00:00Z,0.0033,0.0222,0.0186,0.0244
2018-07-21T05:00:00Z,0.0465,0.027,0.0297,0.0253
2018-07-21T06:00:00Z,0.1494,0.029,0.034,0.0258
2018-07-21T07:00:00Z,0.2586,0.0262,0.0262,0.0264
2018-07-21T08:00:00Z,0.4372,0.0266,0.0204,0.0305
2018-07-21T09:00:00Z,0.5416,0.0323,0.019,0.0408
2018-07-21T10:00:00Z,0.6143,0.041,0.0201,0.0542
2018-07-21T11:00:00Z,0.668,0.0479,0.0202,0.0656
2018-07-21T12:00:00Z,0.6656,0.0552,0.0198,0.0778
2018-07-21T13:00:00Z,0.6738,0.0639,0.0222,0.0904
2018-07-21T14:00:00Z,0.5246,0.069,0.0229,0.0983
2018-07-21T15:00:00Z,0.4402,0.0816,0.0248,0.1178
2018-07-21T16:00:00Z,0.3304,0.0866,0.0272,0.1242
2018-07-21T17:00:00Z,0.2113,0.0832,0.0281,0.1182
2018-07-21T18:00:00Z,0.1069,0.0782,0.029,0.1096
2018-07-21T19:00:00Z,0.022,0.0753,0.0286,0.105
2018-07-21T20:00:00Z,0.0214,0.0759,0.0283,0.1062
2018-07-21T21:00:00Z,0.0006,0.0765,0.0292,0.1066
2018-07-21T22:00:00Z,0.0,0.0888,0.03,0.1263
2018-07-21T23:00:00Z,0.0,0.098,0.033,0.1392
2018-07-22T00:00:00Z,0.0,0.1057,0.0388,0.1482
2018-07-22T01:00:00Z,0.0001,0.1106,0.0383,0.1564
2018-07-22T02:00:00Z,0.0,0.1192,0.0492,0.1637
2018-07-22T03:00:00Z,0.0001,0.1187,0.0528,0.1606
2018-07-22T04:00:00Z,0.0042,0.1178,0.0495,0.1612
2018-07-22T05:00:00Z,0.0496,0.1212,0.0582,0.1612
2018-07-22T06:00:00Z,0.1415,0.1209,0.0508,0.1655
2018-07-22T07:00:00Z,0.2528,0.125,0.0452,0.1756
2018-07-22T08:00:00Z,0.403,0.1243,0.0414,0.177
2018-07-22T09:00:00Z,0.5532,0.1239,0.034,0.181
2018-07-22T10:00:00Z,0.7138,0.1252,0.03,0.1858
2018-07-22T11:00:00Z,0.7938,0.1334,0.0315,0.1982
2018-07-22T12:00:00Z,0.8176,0.1445,0.0355,0.2138
2018-07-22T13:00:00Z,0.7699,0.1453,0.0441,0.2096
2018-07-22T14:00:00Z,0.698,0.1466,0.0452,0.211
2018-07-22T15:00:00Z,0.5734,0.1398,0.047,0.1988
2018-07-22T16:00:00Z,0.4287,0.1284,0.0494,0.1788
2018-07-22T17:00:00Z,0.2638,0.1172,0.0522,0.1584
2018-07-22T18:00:00Z,0.1242,0.1001,0.0444,0.1355
2018-07-22T19:00:00Z,0.0282,0.0837,0.0394,0.1118
2018-07-22T20:00:00Z,0.0241,0.0701,0.0392,0.0898
2018-07-22T21:00:00Z,0.0002,0.0734,0.0458,0.0908
2018-07-22T22:00:00Z,0.0,0.083,0.0606,0.0972
2018-07-22T23:00:00Z,0.0,0.0854,0.0634,0.0993
2018-07-23T00:00:00Z,0.0,0.0806,0.059,0.0945
2018-07-23T01:00:00Z,0.0,0.0764,0.0531,0.0912
2018-07-23T02:00:00Z,0.0,0.0823,0.061,0.0958
2018-07-23T03:00:00Z,0.0,0.0879,0.0653,0.1023
2018-07-23T04:00:00Z,0.0044,0.099,0.0688,0.1182
2018-07-23T05:00:00Z,0.0556,0.0935,0.0587,0.1157
2018-07-23T06:00:00Z,0.152,0.064,0.0276,0.0871
2018-07-23T07:00:00Z,0.2952,0.1027,0.038,0.1438
2018-07-23T08:00:00Z,0.4317,0.1283,0.0339,0.1882
2018-07-23T09:00:00Z,0.5844,0.142,0.0274,0.2148
2018-07-23T10:00:00Z,0.7096,0.1424,0.0266,0.2161
2018-07-23T11:00:00Z,0.748,0.1423,0.0285,0.2146
2018-07-23T12:00:00Z,0.7486,0.1424,0.0441,0.2049
2018-07-23T13:00:00Z,0.6769,0.1457,0.0706,0.1934
2018-07-23T14:00:00Z,0.6375,0.1592,0.1082,0.1917
2018-07-23T15:00:00Z,0.5313,0.177,0.1554,0.1907
2018-07-23T16:00:00Z,0.4042,0.1966,0.1966,0.1967
2018-07-23T17:00:00Z,0.2718,0.2034,0.2177,0.1944
2018-07-23T18:00:00Z,0.1272,0.1928,0.218,0.1768
2018-07-23T19:00:00Z,0.025,0.182,0.2198,0.1578
2018-07-23T20:00:00Z,0.0005,0.1717,0.2208,0.1404
2018-07-23T21:00:00Z,0.0,0.1502,0.203,0.1166
2018-07-23T22:00:00Z,0.0,0.1426,0.2168,0.0952
2018-07-23T23:00:00Z,0.0,0.1423,0.2084,0.1003
2018-07-24T00:00:00Z,0.0,0.132,0.1743,0.1052
2018-07-24T01:00:00Z,0.0001,0.1172,0.1462,0.0986
2018-07-24T02:00:00Z,0.0,0.0975,0.0916,0.1012
2018-07-24T03:00:00Z,0.0001,0.0751,0.0646,0.0819
2018-07-24T04:00:00Z,0.0052,0.0662,0.0628,0.0683
2018-07-24T05:00:00Z,0.0636,0.061,0.062,0.0604
2018-07-24T06:00:00Z,0.1783,0.056,0.054,0.0574
2018-07-24T07:00:00Z,0.2802,0.0542,0.0446,0.0604
2018-07-24T08:00:00Z,0.4726,0.0542,0.0361,0.0658
2018-07-24T09:00:00Z,0.6045,0.0529,0.0281,0.0688
2018-07-24T10:00:00Z,0.7108,0.0599,0.0319,0.0778
2018-07-24T11:00:00Z,0.759,0.0651,0.0316,0.0864
2018-07-24T12:00:00Z,0.745,0.0639,0.0286,0.0864
2018-07-24T13:00:00Z,0.6754,0.0765,0.037,0.1016
2018-07-24T14:00:00Z,0.6253,0.0871,0.0413,0.1162
2018-07-24T15:00:00Z,0.5215,0.0941,0.0516,0.121
2018-07-24T16:00:00Z,0.3798,0.0972,0.0622,0.1196
2018-07-24T17:00:00Z,0.2528,0.0985,0.0618,0.1218
2018-07-24T18:00:00Z,0.1256,0.094,0.0709,0.1088
2018-07-24T19:00:00Z,0.03,0.0832,0.0737,0.0892
2018-07-24T20:00:00Z,0.0011,0.066,0.0496,0.0765
2018-07-24T21:00:00Z,0.0005,0.0712,0.0703,0.0718
2018-07-24T22:00:00Z,0.0,0.0653,0.0627,0.067
2018-07-24T23:00:00Z,0.0,0.0614,0.0503,0.0686
2018-07-25T00:00:00Z,0.0,0.057,0.0344,0.0714
2018-07-25T01:00:00Z,0.0,0.0526,0.0335,0.0647
2018-07-25T02:00:00Z,0.0,0.0508,0.0294,0.0646
2018-07-25T03:00:00Z,0.0,0.0541,0.0339,0.067
2018-07-25T04:00:00Z,0.0061,0.06,0.0418,0.0715
2018-07-25T05:00:00Z,0.0722,0.0681,0.0487,0.0804
2018-07-25T06:00:00Z,0.1936,0.0665,0.0414,0.0825
2018-07-25T07:00:00Z,0.3324,0.0663,0.0424,0.0816
2018-07-25T08:00:00Z,0.5313,0.066,0.0342,0.0862
2018-07-25T09:00:00Z,0.6686,0.0758,0.0322,0.1036
2018-07-25T10:00:00Z,0.8097,0.0923,0.0334,0.1297
2018-07-25T11:00:00Z,0.9178,0.0986,0.0276,0.1436
2018-07-25T12:00:00Z,0.9569,0.1,0.0264,0.1468
2018-07-25T13:00:00Z,0.8848,0.0973,0.0231,0.1446
2018-07-25T14:00:00Z,0.8305,0.1006,0.0256,0.1483
2018-07-25T15:00:00Z,0.6882,0.099,0.0316,0.1417
2018-07-25T16:00:00Z,0.5026,0.0951,0.0343,0.1338
2018-07-25T17:00:00Z,0.309,0.0898,0.0402,0.1214
2018-07-25T18:00:00Z,0.1459,0.0816,0.0454,0.1046
2018-07-25T19:00:00Z,0.0339,0.0734,0.0494,0.0887
2018-07-25T20:00:00Z,0.001,0.0699,0.0497,0.0827
2018-07-25T21:00:00Z,0.0003,0.0705,0.0432,0.0879
2018-07-25T22:00:00Z,0.0,0.0792,0.042,0.103
2018-07-25T23:00:00Z,0.0,0.0935,0.0434,0.1253
2018-07-26T00:00:00Z,0.0,0.0956,0.0377,0.1324
2018-07-26T01:00:00Z,0.0001,0.0993,0.0348,0.1403
2018-07-26T02:00:00Z,0.0,0.1036,0.0378,0.1454
2018-07-26T03:00:00Z,0.0,0.1113,0.0414,0.1558
2018-07-26T04:00:00Z,0.0037,0.1181,0.0529,0.1596
2018-07-26T05:00:00Z,0.068,0.1225,0.0569,0.1642
2018-07-26T06:00:00Z,0.16,0.1208,0.0624,0.1579
2018-07-26T07:00:00Z,0.288,0.1316,0.0655,0.1737
2018-07-26T08:00:00Z,0.5001,0.1453,0.0653,0.1962
2018-07-26T09:00:00Z,0.5813,0.1576,0.072,0.212
2018-07-26T10:00:00Z,0.7688,0.1748,0.0794,0.2354
2018-07-26T11:00:00Z,0.8012,0.1808,0.0831,0.2429
2018-07-26T12:00:00Z,0.7982,0.2026,0.1009,0.2673
2018-07-26T13:00:00Z,0.7624,0.2185,0.1284,0.2758
2018-07-26T14:00:00Z,0.6851,0.2213,0.1418,0.2718
