timestamp,GB_GBN_wind_profile,year,month
2018-01-01T00:00:00.0,0.4979,2018,1
2018-01-01T01:00:00.0,0.496,2018,1
2018-01-01T02:00:00.0,0.4838,2018,1
2018-01-01T03:00:00.0,0.481,2018,1
2018-01-01T04:00:00.0,0.472,2018,1
2018-01-01T05:00:00.0,0.4599,2018,1
2018-01-01T06:00:00.0,0.4334,2018,1
2018-01-01T07:00:00.0,0.4149,2018,1
2018-01-01T08:00:00.0,0.381,2018,1
2018-01-01T09:00:00.0,0.3562,2018,1
2018-01-01T10:00:00.0,0.3489,2018,1
2018-01-01T11:00:00.0,0.3424,2018,1
2018-01-01T12:00:00.0,0.331,2018,1
2018-01-01T13:00:00.0,0.2831,2018,1
2018-01-01T14:00:00.0,0.2943,2018,1
2018-01-01T15:00:00.0,0.3092,2018,1
2018-01-01T16:00:00.0,0.3564,2018,1
2018-01-01T17:00:00.0,0.4109,2018,1
2018-01-01T18:00:00.0,0.4158,2018,1
2018-01-01T19:00:00.0,0.4377,2018,1
2018-01-01T20:00:00.0,0.4702,2018,1
2018-01-01T21:00:00.0,0.4584,2018,1
2018-01-01T22:00:00.0,0.4471,2018,1
2018-01-01T23:00:00.0,0.4396,2018,1
2018-01-02T00:00:00.0,0.4084,2018,1
2018-01-02T01:00:00.0,0.3742,2018,1
2018-01-02T02:00:00.0,0.3354,2018,1
2018-01-02T03:00:00.0,0.2868,2018,1
2018-01-02T04:00:00.0,0.2629,2018,1
2018-01-02T05:00:00.0,0.2524,2018,1
2018-01-02T06:00:00.0,0.2624,2018,1
2018-01-02T07:00:00.0,0.2755,2018,1
2018-01-02T08:00:00.0,0.3084,2018,1
2018-01-02T09:00:00.0,0.3504,2018,1
2018-01-02T10:00:00.0,0.3693,2018,1
2018-01-02T11:00:00.0,0.3921,2018,1
2018-01-02T12:00:00.0,0.4554,2018,1
2018-01-02T13:00:00.0,0.4682,2018,1
2018-01-02T14:00:00.0,0.4836,2018,1
2018-01-02T15:00:00.0,0.4796,2018,1
2018-01-02T16:00:00.0,0.3982,2018,1
2018-01-02T17:00:00.0,0.396,2018,1
2018-01-02T18:00:00.0,0.3793,2018,1
2018-01-02T19:00:00.0,0.4018,2018,1
2018-01-02T20:00:00.0,0.4291,2018,1
2018-01-02T21:00:00.0,0.4556,2018,1
2018-01-02T22:00:00.0,0.45,2018,1
2018-01-02T23:00:00.0,0.4462,2018,1
2018-01-03T00:00:00.0,0.4496,2018,1
2018-01-03T01:00:00.0,0.4655,2018,1
2018-01-03T02:00:00.0,0.4786,2018,1
2018-01-03T03:00:00.0,0.4731,2018,1
2018-01-03T04:00:00.0,0.4785,2018,1
2018-01-03T05:00:00.0,0.4778,2018,1
2018-01-03T06:00:00.0,0.467,2018,1
2018-01-03T07:00:00.0,0.4616,2018,1
2018-01-03T08:00:00.0,0.4786,2018,1
2018-01-03T09:00:00.0,0.4927,2018,1
2018-01-03T10:00:00.0,0.4953,2018,1
2018-01-03T11:00:00.0,0.5103,2018,1
2018-01-03T12:00:00.0,0.5014,2018,1
2018-01-03T13:00:00.0,0.5093,2018,1
2018-01-03T14:00:00.0,0.5108,2018,1
2018-01-03T15:00:00.0,0.4886,2018,1
2018-01-03T16:00:00.0,0.4848,2018,1
2018-01-03T17:00:00.0,0.4662,2018,1
2018-01-03T18:00:00.0,0.4616,2018,1
2018-01-03T19:00:00.0,0.4632,2018,1
2018-01-03T20:00:00.0,0.4674,2018,1
2018-01-03T21:00:00.0,0.4622,2018,1
2018-01-03T22:00:00.0,0.4416,2018,1
2018-01-03T23:00:00.0,0.411,2018,1
2018-01-04T00:00:00.0,0.3654,2018,1
2018-01-04T01:00:00.0,0.3394,2018,1
2018-01-04T02:00:00.0,0.2916,2018,1
2018-01-04T03:00:00.0,0.2554,2018,1
2018-01-04T04:00:00.0,0.214,2018,1
2018-01-04T05:00:00.0,0.2069,2018,1
2018-01-04T06:00:00.0,0.2045,2018,1
2018-01-04T07:00:00.0,0.1868,2018,1
2018-01-04T08:00:00.0,0.1823,2018,1
2018-01-04T09:00:00.0,0.1829,2018,1
2018-01-04T10:00:00.0,0.197,2018,1
2018-01-04T11:00:00.0,0.2362,2018,1
2018-01-04T12:00:00.0,0.3077,2018,1
2018-01-04T13:00:00.0,0.3426,2018,1
2018-01-04T14:00:00.0,0.3458,2018,1
2018-01-04T15:00:00.0,0.3514,2018,1
2018-01-04T16:00:00.0,0.3614,2018,1
2018-01-04T17:00:00.0,0.369,2018,1
2018-01-04T18:00:00.0,0.3626,2018,1
2018-01-04T19:00:00.0,0.351,2018,1
2018-01-04T20:00:00.0,0.3369,2018,1
2018-01-04T21:00:00.0,0.3194,2018,1
2018-01-04T22:00:00.0,0.2694,2018,1
2018-01-04T23:00:00.0,0.2352,2018,1
2018-01-05T00:00:00.0,0.2014,2018,1
2018-01-05T01:00:00.0,0.175,2018,1
2018-01-05T02:00:00.0,0.1529,2018,1
2018-01-05T03:00:00.0,0.149,2018,1
2018-01-05T04:00:00.0,0.1347,2018,1
2018-01-05T05:00:00.0,0.1351,2018,1
2018-01-05T06:00:00.0,0.142,2018,1
2018-01-05T07:00:00.0,0.1465,2018,1
2018-01-05T08:00:00.0,0.1248,2018,1
2018-01-05T09:00:00.0,0.1177,2018,1
2018-01-05T10:00:00.0,0.1304,2018,1
2018-01-05T11:00:00.0,0.1354,2018,1
2018-01-05T12:00:00.0,0.14,2018,1
2018-01-05T13:00:00.0,0.1493,2018,1
2018-01-05T14:00:00.0,0.1581,2018,1
2018-01-05T15:00:00.0,0.1669,2018,1
2018-01-05T16:00:00.0,0.1712,2018,1
2018-01-05T17:00:00.0,0.1814,2018,1
2018-01-05T18:00:00.0,0.2025,2018,1
2018-01-05T19:00:00.0,0.2271,2018,1
2018-01-05T20:00:00.0,0.2247,2018,1
2018-01-05T21:00:00.0,0.225,2018,1
2018-01-05T22:00:00.0,0.2376,2018,1
2018-01-05T23:00:00.0,0.2405,2018,1
2018-01-06T00:00:00.0,0.2518,2018,1
2018-01-06T01:00:00.0,0.266,2018,1
2018-01-06T02:00:00.0,0.2736,2018,1
2018-01-06T03:00:00.0,0.31,2018,1
2018-01-06T04:00:00.0,0.3418,2018,1
2018-01-06T05:00:00.0,0.3634,2018,1
2018-01-06T06:00:00.0,0.366,2018,1
2018-01-06T07:00:00.0,0.3696,2018,1
2018-01-06T08:00:00.0,0.3729,2018,1
2018-01-06T09:00:00.0,0.3952,2018,1
2018-01-06T10:00:00.0,0.3902,2018,1
2018-01-06T11:00:00.0,0.3788,2018,1
2018-01-06T12:00:00.0,0.365,2018,1
2018-01-06T13:00:00.0,0.3904,2018,1
2018-01-06T14:00:00.0,0.3882,2018,1
2018-01-06T15:00:00.0,0.3853,2018,1
2018-01-06T16:00:00.0,0.367,2018,1
2018-01-06T17:00:00.0,0.35,2018,1
2018-01-06T18:00:00.0,0.3519,2018,1
2018-01-06T19:00:00.0,0.3454,2018,1
2018-01-06T20:00:00.0,0.3277,2018,1
2018-01-06T21:00:00.0,0.2996,2018,1
2018-01-06T22:00:00.0,0.2838,2018,1
2018-01-06T23:00:00.0,0.2751,2018,1
2018-01-07T00:00:00.0,0.2677,2018,1
2018-01-07T01:00:00.0,0.2622,2018,1
2018-01-07T02:00:00.0,0.2544,2018,1
2018-01-07T03:00:00.0,0.1618,2018,1
2018-01-07T04:00:00.0,0.2518,2018,1
2018-01-07T05:00:00.0,0.2544,2018,1
2018-01-07T06:00:00.0,0.2598,2018,1
2018-01-07T07:00:00.0,0.254,2018,1
2018-01-07T08:00:00.0,0.2446,2018,1
2018-01-07T09:00:00.0,0.2404,2018,1
2018-01-07T10:00:00.0,0.2397,2018,1
2018-01-07T11:00:00.0,0.2345,2018,1
2018-01-07T12:00:00.0,0.2444,2018,1
2018-01-07T13:00:00.0,0.2479,2018,1
2018-01-07T14:00:00.0,0.2504,2018,1
2018-01-07T15:00:00.0,0.2599,2018,1
2018-01-07T16:00:00.0,0.2653,2018,1
2018-01-07T17:00:00.0,0.2784,2018,1
2018-01-07T18:00:00.0,0.2873,2018,1
2018-01-07T19:00:00.0,0.2899,2018,1
2018-01-07T20:00:00.0,0.2993,2018,1
2018-01-07T21:00:00.0,0.3124,2018,1
2018-01-07T22:00:00.0,0.3236,2018,1
2018-01-07T23:00:00.0,0.3304,2018,1
2018-01-08T00:00:00.0,0.3282,2018,1
2018-01-08T01:00:00.0,0.3478,2018,1
2018-01-08T02:00:00.0,0.3657,2018,1
2018-01-08T03:00:00.0,0.3698,2018,1
2018-01-08T04:00:00.0,0.3796,2018,1
2018-01-08T05:00:00.0,0.3828,2018,1
2018-01-08T06:00:00.0,0.379,2018,1
2018-01-08T07:00:00.0,0.3942,2018,1
2018-01-08T08:00:00.0,0.389,2018,1
2018-01-08T09:00:00.0,0.4005,2018,1
2018-01-08T10:00:00.0,0.389,2018,1
2018-01-08T11:00:00.0,0.3882,2018,1
2018-01-08T12:00:00.0,0.3838,2018,1
2018-01-08T13:00:00.0,0.3667,2018,1
2018-01-08T14:00:00.0,0.3636,2018,1
2018-01-08T15:00:00.0,0.243,2018,1
2018-01-08T16:00:00.0,0.4049,2018,1
2018-01-08T17:00:00.0,0.4079,2018,1
2018-01-08T18:00:00.0,0.4239,2018,1
2018-01-08T19:00:00.0,0.4201,2018,1
2018-01-08T20:00:00.0,0.4126,2018,1
2018-01-08T21:00:00.0,0.4096,2018,1
2018-01-08T22:00:00.0,0.3944,2018,1
2018-01-08T23:00:00.0,0.372,2018,1
2018-01-09T00:00:00.0,0.3643,2018,1
2018-01-09T01:00:00.0,0.3604,2018,1
2018-01-09T02:00:00.0,0.35,2018,1
2018-01-09T03:00:00.0,0.3318,2018,1
2018-01-09T04:00:00.0,0.3051,2018,1
2018-01-09T05:00:00.0,0.3084,2018,1
2018-01-09T06:00:00.0,0.3048,2018,1
2018-01-09T07:00:00.0,0.3072,2018,1
2018-01-09T08:00:00.0,0.3123,2018,1
2018-01-09T09:00:00.0,0.2026,2018,1
2018-01-09T10:00:00.0,0.3249,2018,1
2018-01-09T11:00:00.0,0.32,2018,1
2018-01-09T12:00:00.0,0.3198,2018,1
2018-01-09T13:00:00.0,0.3207,2018,1
2018-01-09T14:00:00.0,0.333,2018,1
2018-01-09T15:00:00.0,0.3309,2018,1
2018-01-09T16:00:00.0,0.3279,2018,1
2018-01-09T17:00:00.0,0.3246,2018,1
2018-01-09T18:00:00.0,0.3117,2018,1
2018-01-09T19:00:00.0,0.3149,2018,1
2018-01-09T20:00:00.0,0.32,2018,1
2018-01-09T21:00:00.0,0.3188,2018,1
2018-01-09T22:00:00.0,0.2991,2018,1
2018-01-09T23:00:00.0,0.2857,2018,1
2018-01-10T00:00:00.0,0.2745,2018,1
2018-01-10T01:00:00.0,0.2636,2018,1
2018-01-10T02:00:00.0,0.232,2018,1
2018-01-10T03:00:00.0,0.2108,2018,1
2018-01-10T04:00:00.0,0.18,2018,1
2018-01-10T05:00:00.0,0.1638,2018,1
2018-01-10T06:00:00.0,0.1498,2018,1
2018-01-10T07:00:00.0,0.1425,2018,1
2018-01-10T08:00:00.0,0.1275,2018,1
2018-01-10T09:00:00.0,0.1136,2018,1
2018-01-10T10:00:00.0,0.1023,2018,1
2018-01-10T11:00:00.0,0.0856,2018,1
2018-01-10T12:00:00.0,0.0763,2018,1
2018-01-10T13:00:00.0,0.071,2018,1
2018-01-10T14:00:00.0,0.0651,2018,1
2018-01-10T15:00:00.0,0.0607,2018,1
2018-01-10T16:00:00.0,0.0593,2018,1
2018-01-10T17:00:00.0,0.059,2018,1
2018-01-10T18:00:00.0,0.0602,2018,1
2018-01-10T19:00:00.0,0.0628,2018,1
2018-01-10T20:00:00.0,0.06,2018,1
2018-01-10T21:00:00.0,0.0596,2018,1
2018-01-10T22:00:00.0,0.0618,2018,1
2018-01-10T23:00:00.0,0.0627,2018,1
2018-01-11T00:00:00.0,0.0629,2018,1
2018-01-11T01:00:00.0,0.0655,2018,1
2018-01-11T02:00:00.0,0.0696,2018,1
2018-01-11T03:00:00.0,0.0692,2018,1
2018-01-11T04:00:00.0,0.0678,2018,1
2018-01-11T05:00:00.0,0.0673,2018,1
2018-01-11T06:00:00.0,0.0656,2018,1
2018-01-11T07:00:00.0,0.0615,2018,1
2018-01-11T08:00:00.0,0.0574,2018,1
2018-01-11T09:00:00.0,0.0491,2018,1
2018-01-11T10:00:00.0,0.0502,2018,1
2018-01-11T11:00:00.0,0.0473,2018,1
2018-01-11T12:00:00.0,0.0407,2018,1
2018-01-11T13:00:00.0,0.0414,2018,1
2018-01-11T14:00:00.0,0.0372,2018,1
2018-01-11T15:00:00.0,0.0377,2018,1
2018-01-11T16:00:00.0,0.0342,2018,1
2018-01-11T17:00:00.0,0.0405,2018,1
2018-01-11T18:00:00.0,0.0442,2018,1
2018-01-11T19:00:00.0,0.0427,2018,1
2018-01-11T20:00:00.0,0.0466,2018,1
2018-01-11T21:00:00.0,0.0536,2018,1
2018-01-11T22:00:00.0,0.0662,2018,1
2018-01-11T23:00:00.0,0.0786,2018,1
2018-01-12T00:00:00.0,0.085,2018,1
2018-01-12T01:00:00.0,0.0891,2018,1
2018-01-12T02:00:00.0,0.1018,2018,1
2018-01-12T03:00:00.0,0.1138,2018,1
2018-01-12T04:00:00.0,0.1356,2018,1
2018-01-12T05:00:00.0,0.1445,2018,1
2018-01-12T06:00:00.0,0.1689,2018,1
2018-01-12T07:00:00.0,0.1876,2018,1
2018-01-12T08:00:00.0,0.2057,2018,1
2018-01-12T09:00:00.0,0.2366,2018,1
2018-01-12T10:00:00.0,0.2522,2018,1
2018-01-12T11:00:00.0,0.266,2018,1
2018-01-12T12:00:00.0,0.2848,2018,1
2018-01-12T13:00:00.0,0.2954,2018,1
2018-01-12T14:00:00.0,0.3052,2018,1
2018-01-12T15:00:00.0,0.3057,2018,1
2018-01-12T16:00:00.0,0.3144,2018,1
2018-01-12T17:00:00.0,0.3296,2018,1
2018-01-12T18:00:00.0,0.3609,2018,1
2018-01-12T19:00:00.0,0.3699,2018,1
2018-01-12T20:00:00.0,0.3727,2018,1
2018-01-12T21:00:00.0,0.372,2018,1
2018-01-12T22:00:00.0,0.3862,2018,1
2018-01-12T23:00:00.0,0.3845,2018,1
2018-01-13T00:00:00.0,0.3956,2018,1
2018-01-13T01:00:00.0,0.4134,2018,1
2018-01-13T02:00:00.0,0.4064,2018,1
2018-01-13T03:00:00.0,0.3942,2018,1
2018-01-13T04:00:00.0,0.3762,2018,1
2018-01-13T05:00:00.0,0.383,2018,1
2018-01-13T06:00:00.0,0.3985,2018,1
2018-01-13T07:00:00.0,0.4145,2018,1
2018-01-13T08:00:00.0,0.4363,2018,1
2018-01-13T09:00:00.0,0.4382,2018,1
2018-01-13T10:00:00.0,0.4565,2018,1
2018-01-13T11:00:00.0,0.4434,2018,1
2018-01-13T12:00:00.0,0.4271,2018,1
2018-01-13T13:00:00.0,0.4323,2018,1
2018-01-13T14:00:00.0,0.4118,2018,1
2018-01-13T15:00:00.0,0.4,2018,1
2018-01-13T16:00:00.0,0.3976,2018,1
2018-01-13T17:00:00.0,0.3833,2018,1
2018-01-13T18:00:00.0,0.3906,2018,1
2018-01-13T19:00:00.0,0.384,2018,1
2018-01-13T20:00:00.0,0.3826,2018,1
2018-01-13T21:00:00.0,0.3728,2018,1
2018-01-13T22:00:00.0,0.3639,2018,1
2018-01-13T23:00:00.0,0.343,2018,1
2018-01-14T00:00:00.0,0.3287,2018,1
2018-01-14T01:00:00.0,0.3239,2018,1
2018-01-14T02:00:00.0,0.3156,2018,1
2018-01-14T03:00:00.0,0.2009,2018,1
2018-01-14T04:00:00.0,0.3231,2018,1
2018-01-14T05:00:00.0,0.3322,2018,1
2018-01-14T06:00:00.0,0.3326,2018,1
2018-01-14T07:00:00.0,0.3368,2018,1
2018-01-14T08:00:00.0,0.3742,2018,1
2018-01-14T09:00:00.0,0.3858,2018,1
2018-01-14T10:00:00.0,0.3958,2018,1
2018-01-14T11:00:00.0,0.4025,2018,1
2018-01-14T12:00:00.0,0.4032,2018,1
2018-01-14T13:00:00.0,0.4128,2018,1
2018-01-14T14:00:00.0,0.4026,2018,1
2018-01-14T15:00:00.0,0.3907,2018,1
2018-01-14T16:00:00.0,0.2627,2018,1
2018-01-14T17:00:00.0,0.4458,2018,1
2018-01-14T18:00:00.0,0.4625,2018,1
2018-01-14T19:00:00.0,0.4764,2018,1
2018-01-14T20:00:00.0,0.4861,2018,1
2018-01-14T21:00:00.0,0.484,2018,1
2018-01-14T22:00:00.0,0.4749,2018,1
2018-01-14T23:00:00.0,0.462,2018,1
2018-01-15T00:00:00.0,0.4265,2018,1
2018-01-15T01:00:00.0,0.4259,2018,1
2018-01-15T02:00:00.0,0.4659,2018,1
2018-01-15T03:00:00.0,0.5008,2018,1
2018-01-15T04:00:00.0,0.4896,2018,1
2018-01-15T05:00:00.0,0.4586,2018,1
2018-01-15T06:00:00.0,0.4267,2018,1
2018-01-15T07:00:00.0,0.4084,2018,1
2018-01-15T08:00:00.0,0.4106,2018,1
2018-01-15T09:00:00.0,0.4087,2018,1
2018-01-15T10:00:00.0,0.4053,2018,1
2018-01-15T11:00:00.0,0.4149,2018,1
2018-01-15T12:00:00.0,0.4566,2018,1
2018-01-15T13:00:00.0,0.4805,2018,1
2018-01-15T14:00:00.0,0.5068,2018,1
2018-01-15T15:00:00.0,0.5007,2018,1
2018-01-15T16:00:00.0,0.4974,2018,1
2018-01-15T17:00:00.0,0.4786,2018,1
2018-01-15T18:00:00.0,0.4788,2018,1
2018-01-15T19:00:00.0,0.4904,2018,1
2018-01-15T20:00:00.0,0.467,2018,1
2018-01-15T21:00:00.0,0.3168,2018,1
2018-01-15T22:00:00.0,0.5016,2018,1
2018-01-15T23:00:00.0,0.5112,2018,1
2018-01-16T00:00:00.0,0.5096,2018,1
2018-01-16T01:00:00.0,0.5018,2018,1
2018-01-16T02:00:00.0,0.5167,2018,1
2018-01-16T03:00:00.0,0.5224,2018,1
2018-01-16T04:00:00.0,0.5184,2018,1
2018-01-16T05:00:00.0,0.5182,2018,1
2018-01-16T06:00:00.0,0.5217,2018,1
2018-01-16T07:00:00.0,0.536,2018,1
2018-01-16T08:00:00.0,0.5314,2018,1
2018-01-16T09:00:00.0,0.5542,2018,1
2018-01-16T10:00:00.0,0.557,2018,1
2018-01-16T11:00:00.0,0.5592,2018,1
2018-01-16T12:00:00.0,0.5679,2018,1
2018-01-16T13:00:00.0,0.3758,2018,1
2018-01-16T14:00:00.0,0.372,2018,1
2018-01-16T15:00:00.0,0.5618,2018,1
2018-01-16T16:00:00.0,0.549,2018,1
2018-01-16T17:00:00.0,0.5286,2018,1
2018-01-16T18:00:00.0,0.53,2018,1
2018-01-16T19:00:00.0,0.5268,2018,1
2018-01-16T20:00:00.0,0.5178,2018,1
2018-01-16T21:00:00.0,0.513,2018,1
2018-01-16T22:00:00.0,0.5146,2018,1
2018-01-16T23:00:00.0,0.5129,2018,1
2018-01-17T00:00:00.0,0.5152,2018,1
2018-01-17T01:00:00.0,0.5293,2018,1
2018-01-17T02:00:00.0,0.3495,2018,1
2018-01-17T03:00:00.0,0.5732,2018,1
2018-01-17T04:00:00.0,0.5888,2018,1
2018-01-17T05:00:00.0,0.5878,2018,1
2018-01-17T06:00:00.0,0.5993,2018,1
2018-01-17T07:00:00.0,0.59,2018,1
2018-01-17T08:00:00.0,0.3801,2018,1
2018-01-17T09:00:00.0,0.6096,2018,1
2018-01-17T10:00:00.0,0.602,2018,1
2018-01-17T11:00:00.0,0.5884,2018,1
2018-01-17T12:00:00.0,0.6043,2018,1
2018-01-17T13:00:00.0,0.3912,2018,1
2018-01-17T14:00:00.0,0.5984,2018,1
2018-01-17T15:00:00.0,0.5526,2018,1
2018-01-17T16:00:00.0,0.5367,2018,1
2018-01-17T17:00:00.0,0.5065,2018,1
2018-01-17T18:00:00.0,0.4802,2018,1
2018-01-17T19:00:00.0,0.4268,2018,1
2018-01-17T20:00:00.0,0.3698,2018,1
2018-01-17T21:00:00.0,0.3565,2018,1
2018-01-17T22:00:00.0,0.3496,2018,1
2018-01-17T23:00:00.0,0.3365,2018,1
2018-01-18T00:00:00.0,0.3402,2018,1
2018-01-18T01:00:00.0,0.3544,2018,1
2018-01-18T02:00:00.0,0.3638,2018,1
2018-01-18T03:00:00.0,0.3962,2018,1
2018-01-18T04:00:00.0,0.4141,2018,1
2018-01-18T05:00:00.0,0.3644,2018,1
2018-01-18T06:00:00.0,0.3072,2018,1
2018-01-18T07:00:00.0,0.2142,2018,1
2018-01-18T08:00:00.0,0.3588,2018,1
2018-01-18T09:00:00.0,0.3708,2018,1
2018-01-18T10:00:00.0,0.3638,2018,1
2018-01-18T11:00:00.0,0.3639,2018,1
2018-01-18T12:00:00.0,0.3666,2018,1
2018-01-18T13:00:00.0,0.3491,2018,1
2018-01-18T14:00:00.0,0.3266,2018,1
2018-01-18T15:00:00.0,0.2982,2018,1
2018-01-18T16:00:00.0,0.2962,2018,1
2018-01-18T17:00:00.0,0.3006,2018,1
2018-01-18T18:00:00.0,0.3104,2018,1
2018-01-18T19:00:00.0,0.3342,2018,1
2018-01-18T20:00:00.0,0.3252,2018,1
2018-01-18T21:00:00.0,0.3641,2018,1
2018-01-18T22:00:00.0,0.3584,2018,1
2018-01-18T23:00:00.0,0.3719,2018,1
2018-01-19T00:00:00.0,0.3713,2018,1
2018-01-19T01:00:00.0,0.3693,2018,1
2018-01-19T02:00:00.0,0.3628,2018,1
2018-01-19T03:00:00.0,0.3811,2018,1
2018-01-19T04:00:00.0,0.383,2018,1
2018-01-19T05:00:00.0,0.3923,2018,1
2018-01-19T06:00:00.0,0.3994,2018,1
2018-01-19T07:00:00.0,0.4072,2018,1
2018-01-19T08:00:00.0,0.4025,2018,1
2018-01-19T09:00:00.0,0.3889,2018,1
2018-01-19T10:00:00.0,0.3985,2018,1
2018-01-19T11:00:00.0,0.4156,2018,1
2018-01-19T12:00:00.0,0.4178,2018,1
2018-01-19T13:00:00.0,0.4042,2018,1
2018-01-19T14:00:00.0,0.3968,2018,1
2018-01-19T15:00:00.0,0.3847,2018,1
2018-01-19T16:00:00.0,0.372,2018,1
2018-01-19T17:00:00.0,0.3572,2018,1
2018-01-19T18:00:00.0,0.3659,2018,1
2018-01-19T19:00:00.0,0.3741,2018,1
2018-01-19T20:00:00.0,0.3654,2018,1
2018-01-19T21:00:00.0,0.367,2018,1
2018-01-19T22:00:00.0,0.3557,2018,1
2018-01-19T23:00:00.0,0.3713,2018,1
2018-01-20T00:00:00.0,0.3678,2018,1
2018-01-20T01:00:00.0,0.3309,2018,1
2018-01-20T02:00:00.0,0.2907,2018,1
2018-01-20T03:00:00.0,0.2544,2018,1
2018-01-20T04:00:00.0,0.1925,2018,1
2018-01-20T05:00:00.0,0.1498,2018,1
2018-01-20T06:00:00.0,0.121,2018,1
2018-01-20T07:00:00.0,0.0966,2018,1
2018-01-20T08:00:00.0,0.073,2018,1
2018-01-20T09:00:00.0,0.0613,2018,1
2018-01-20T10:00:00.0,0.0637,2018,1
2018-01-20T11:00:00.0,0.0662,2018,1
2018-01-20T12:00:00.0,0.0716,2018,1
2018-01-20T13:00:00.0,0.0768,2018,1
2018-01-20T14:00:00.0,0.0888,2018,1
2018-01-20T15:00:00.0,0.0976,2018,1
2018-01-20T16:00:00.0,0.1114,2018,1
2018-01-20T17:00:00.0,0.1222,2018,1
2018-01-20T18:00:00.0,0.131,2018,1
2018-01-20T19:00:00.0,0.1376,2018,1
2018-01-20T20:00:00.0,0.135,2018,1
2018-01-20T21:00:00.0,0.1258,2018,1
2018-01-20T22:00:00.0,0.1348,2018,1
2018-01-20T23:00:00.0,0.1206,2018,1
2018-01-21T00:00:00.0,0.1098,2018,1
2018-01-21T01:00:00.0,0.0942,2018,1
2018-01-21T02:00:00.0,0.0854,2018,1
2018-01-21T03:00:00.0,0.0706,2018,1
2018-01-21T04:00:00.0,0.0671,2018,1
2018-01-21T05:00:00.0,0.0684,2018,1
2018-01-21T06:00:00.0,0.1023,2018,1
2018-01-21T07:00:00.0,0.1498,2018,1
2018-01-21T08:00:00.0,0.1901,2018,1
2018-01-21T09:00:00.0,0.235,2018,1
2018-01-21T10:00:00.0,0.2671,2018,1
2018-01-21T11:00:00.0,0.3066,2018,1
2018-01-21T12:00:00.0,0.3264,2018,1
2018-01-21T13:00:00.0,0.3573,2018,1
2018-01-21T14:00:00.0,0.4118,2018,1
2018-01-21T15:00:00.0,0.4508,2018,1
2018-01-21T16:00:00.0,0.4228,2018,1
2018-01-21T17:00:00.0,0.3918,2018,1
2018-01-21T18:00:00.0,0.393,2018,1
2018-01-21T19:00:00.0,0.4182,2018,1
2018-01-21T20:00:00.0,0.4184,2018,1
2018-01-21T21:00:00.0,0.3996,2018,1
2018-01-21T22:00:00.0,0.3936,2018,1
2018-01-21T23:00:00.0,0.4172,2018,1
2018-01-22T00:00:00.0,0.4393,2018,1
2018-01-22T01:00:00.0,0.4132,2018,1
2018-01-22T02:00:00.0,0.4126,2018,1
2018-01-22T03:00:00.0,0.3796,2018,1
2018-01-22T04:00:00.0,0.3906,2018,1
2018-01-22T05:00:00.0,0.3818,2018,1
2018-01-22T06:00:00.0,0.3792,2018,1
2018-01-22T07:00:00.0,0.3859,2018,1
2018-01-22T08:00:00.0,0.3954,2018,1
2018-01-22T09:00:00.0,0.3847,2018,1
2018-01-22T10:00:00.0,0.3974,2018,1
2018-01-22T11:00:00.0,0.452,2018,1
2018-01-22T12:00:00.0,0.4556,2018,1
2018-01-22T13:00:00.0,0.4785,2018,1
2018-01-22T14:00:00.0,0.4771,2018,1
2018-01-22T15:00:00.0,0.4546,2018,1
2018-01-22T16:00:00.0,0.4232,2018,1
2018-01-22T17:00:00.0,0.3836,2018,1
2018-01-22T18:00:00.0,0.356,2018,1
2018-01-22T19:00:00.0,0.3428,2018,1
2018-01-22T20:00:00.0,0.3532,2018,1
2018-01-22T21:00:00.0,0.352,2018,1
2018-01-22T22:00:00.0,0.3605,2018,1
2018-01-22T23:00:00.0,0.3697,2018,1
2018-01-23T00:00:00.0,0.4118,2018,1
2018-01-23T01:00:00.0,0.411,2018,1
2018-01-23T02:00:00.0,0.4384,2018,1
2018-01-23T03:00:00.0,0.4406,2018,1
2018-01-23T04:00:00.0,0.4498,2018,1
2018-01-23T05:00:00.0,0.4501,2018,1
2018-01-23T06:00:00.0,0.4711,2018,1
2018-01-23T07:00:00.0,0.5028,2018,1
2018-01-23T08:00:00.0,0.5253,2018,1
2018-01-23T09:00:00.0,0.5426,2018,1
2018-01-23T10:00:00.0,0.5683,2018,1
2018-01-23T11:00:00.0,0.5877,2018,1
2018-01-23T12:00:00.0,0.5951,2018,1
2018-01-23T13:00:00.0,0.5964,2018,1
2018-01-23T14:00:00.0,0.5838,2018,1
2018-01-23T15:00:00.0,0.5836,2018,1
2018-01-23T16:00:00.0,0.5702,2018,1
2018-01-23T17:00:00.0,0.5754,2018,1
2018-01-23T18:00:00.0,0.58,2018,1
2018-01-23T19:00:00.0,0.5596,2018,1
2018-01-23T20:00:00.0,0.5372,2018,1
2018-01-23T21:00:00.0,0.5276,2018,1
2018-01-23T22:00:00.0,0.5208,2018,1
2018-01-23T23:00:00.0,0.5246,2018,1
2018-01-24T00:00:00.0,0.5044,2018,1
2018-01-24T01:00:00.0,0.5012,2018,1
2018-01-24T02:00:00.0,0.5014,2018,1
2018-01-24T03:00:00.0,0.5268,2018,1
2018-01-24T04:00:00.0,0.514,2018,1
2018-01-24T05:00:00.0,0.5212,2018,1
2018-01-24T06:00:00.0,0.5593,2018,1
2018-01-24T07:00:00.0,0.6105,2018,1
2018-01-24T08:00:00.0,0.6202,2018,1
2018-01-24T09:00:00.0,0.6294,2018,1
